Client_ID,Balance_Limit_V1,AGE,g_F,g_M,es_Graduate,es_High School,es_Other,ms_Other,ms_Single,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,Paid_AMT,Due_AMT
A16478,200,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,2,2,-16899.510310650207,33364.59282139002
A3363,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8,7,6,5,4,3,-27907.929141885033,-120677.1940406502
A11618,300,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,2,2,-1766.7810084639761,373520.1813418091
A12652,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,12758.590266887235,985043.1128375554
A18543,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,-1,-1,-18892.734809605627,-52371.323433359416
A15518,200,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,-2,-2,-25581.737877452328,-199849.45360478075
A19786,400,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-1,0,0,0,173612.92734961654,127259.73728761473
A14825,100,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,0,0,-18210.88573902191,-168372.7244440298
A3349,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,2,0,0,0,-24257.446271698813,-212217.97353000208
A29438,400,24,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,0,0,-18624.038800697217,-235970.7737799162
A10978,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,-1,0,19502.02258996677,-95686.22081315634
A4927,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,2,2,-1,-1,-22110.855716165177,-240358.47276590602
A13383,400,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-19571.08100605741,-242268.56046894888
A10823,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2,2,2,2,2,2,-9874.369897724297,301939.8676213736
A21651,100,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-8148.487502929902,-225679.17117194843
A26313,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A26687,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,2,2,-21113.634114357053,-148958.14242575242
A2581,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,2,0,0,49369.8177490212,-7549.307732661132
A27838,300,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,2,0,0,-11467.05897819097,222215.55733277038
A4611,100,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,2,-18790.514453953736,-87019.67715677955
A7643,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-16880.93338215054,-131837.3834429407
A709,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-2199.699148792595,402190.4182844579
A8287,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-1928.5945747062578,480216.44227172417
A26327,400,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0,2,0,-7277.117968151931,260189.23178475484
A22726,300,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,2,-1,-1,-1,-14812.781410060723,-229809.55059921864
A262,400,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-479.8404785202152,492535.55288491905
A8212,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,-1,0,0,396936.5707466246,358323.1173618127
A20121,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-12197.645845709709,235114.17401448876
A15029,1000,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,41818.914431544756,-28449.00833465336
A10052,200,24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,-1,0,12189.669546534215,58102.370272080945
A13306,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,0,-1,-1,-25865.41058818735,-247802.04906769432
A335,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-1,-1,-1,0,0,-2071.8826552097507,-221254.54432256892
A25480,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,3451.5834830831855,342927.3243881068
A27544,200,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2,-10273.256513520688,-19328.05366261987
A25471,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,67447.3632168911,-161591.12753568197
A29992,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2,2,2,2,2,-27907.929141885033,-236341.55131917424
A393,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-1,19587.80518545929,-249499.4705891393
A18235,200,56,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,0,0,-24086.04424390868,-212723.78953668042
A24871,400,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,7467.99409707196,734586.7781089813
A4070,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,2,2,2,-8656.871471326152,141395.79955401603
A11610,1000,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-15416.731054657595,-223324.12296409355
A6795,300,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,0,0,65378.07863168521,-149107.1949243598
A11802,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,-2,-1,0,0,-20586.18786678207,-237763.03617789666
A23796,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,3935.2799737149694,440371.182153531
A20261,400,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,-1,-1,-2,-2,-1,-3489.626508509476,-206605.010076084
A14305,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-1653.4461586108027,-5485.815639443292
A8119,1500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,2,-1,-1,-1,-1,-21969.806675348642,-238736.6205929343
A14704,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-18361.154443769326,-192.85309207706243
A5309,200,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-10828.30264782899,64475.99549670885
A12831,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,24611.679239919722,-194699.50893308228
A26454,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,-2,-21518.284133648256,6167.53686997084
A17777,400,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,-2,-1,2,2,-2,-24306.192870928426,-244328.57725142423
A8959,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,98207.18456167413,272714.28177235345
A24465,500,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1,0,0,0,0,0,-16216.121464102405,84990.53487587594
A24938,1500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0,0,0,42187.99680519213,1969777.813245581
A19264,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-27527.84746231941,-250163.12368143533
A12989,1000,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-24037.4237951588,-223208.95327499622
A2315,200,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,0,0,-1,2,-15277.731897183427,-212555.4420770511
A20913,500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A21010,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-19217.34817621048,-20379.027996751807
A28289,100,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-19219.155442617342,-148045.0828701547
A29152,100,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,2,2,7,7,7,-27907.929141885033,-239438.7870736782
A8970,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,34420.63269419613,-172595.08135988234
A11682,300,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2,3,2,2,2,-8344.379771731023,281476.39359808306
A29561,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,3,2,2,-2,-26684.069433373374,-248654.4328620268
A25822,500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,2,2,-1,-1,-2,-27007.968245328124,-243488.54928587237
A4607,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,-1,-7767.10890847551,-94065.3453784205
A18588,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,7746.784421358697,677076.5891421356
A12812,300,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,5,4,3,1725.661481177835,110011.53725374711
A15082,300,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-2467.4183040057483,407845.1542465881
A4415,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,2,0,-1,0,47527.24553088242,-111856.66436527268
A10085,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-8325.948584016878,465830.0133963654
A974,1000,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,0,5839.148377311836,-209366.32961598114
A29658,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-23787.727560361513,-174540.8634884279
A4589,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,0,0,-21066.632100277384,-81183.44309017906
A24442,300,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,0,0,-18730.834320604576,4390.624989901995
A10589,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,0,-1,-1,-2006.6182410440597,-213963.75096309397
A14215,100,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-249735.3982307667
A27891,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,32792.9728719731,33713.896500982904
A4135,1500,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,7775.730969963333,772778.8590833312
A14112,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,1207.3691246827677,-223062.6715062027
A22710,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-2,-2,-2,-27790.997599679427,-246279.83341581028
A25391,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,0,-14681.657974671896,-26744.87748221607
A24882,500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-198.16072887235973,538353.8096572462
A14856,100,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-1,0,0,0,0,10277.706772793745,-122825.56051790628
A11190,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,0,-6047.530437575882,243208.8353811009
A19516,500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A18474,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-18673.64575285073,-15197.273921028514
A7512,1000,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-18662.178544190854,-234032.28058870087
A12134,500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-12152.546678788114,122974.67760138135
A13106,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-2,-1,-1,-27626.45687527052,-250195.12397157142
A9714,1000,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,-1,2,-1,-1,-1,-25190.923167943223,-248097.53624531094
A8608,400,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2,2,0,0,2,-18738.32527208312,-64105.76399981522
A25210,100,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-19195.10855999727,-157100.6636698443
A22373,500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,7460.574457957973,122459.45824144172
A222,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,390142.9115203596,56853.440187167755
A7822,100,56,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1,2,0,0,-2,-26944.313414501685,-247323.07656436096
A451,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-1,-1,-12352.230660216648,-241065.40470594654
A12198,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,0,0,0,0,7152.598546432647,427528.02070462937
A27566,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-2,-1,-1,-1,-2,-26720.333017369816,-249422.33385319053
A12335,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-25667.798935832154,-248543.2939054983
A8721,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,-1,-1,-1,2,-20909.642853513807,-246099.7878771494
A3339,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,0,0,4781.518614413458,-198748.88295500327
A26623,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-23093.148327880415,-223383.15020191285
A28037,300,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-6852.447798001302,242648.8625767432
A17434,500,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A7352,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,2,2,0,-4617.042594337097,235288.3199674491
A646,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,0,0,0,0,2,-20689.958621733684,-96449.5650255768
A10806,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,-1,-1,197.25592807627237,-167406.48194542577
A7009,100,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,2,-21978.78762583108,-148825.84443551023
A20763,1000,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,1677.114309322556,-198543.95741300375
A17918,300,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-10741.179508398129,87097.36639069043
A22492,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-23507.407659837565,-208160.43016631142
A3680,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,-2,-23056.0559311191,-100849.72941678682
A21186,200,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,2,0,0,-14857.182311945806,108757.43588006741
A8038,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,5902.961980917174,-217513.06768604188
A18112,100,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-1,-1,-2,-2,-2,-27784.224126198005,-250271.00422812763
A3435,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,3,2,2,2,2,-17567.859343171043,206126.95809096447
A16398,100,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-21391.490298240034,-152091.80435733395
A10549,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,11009.167218055089,-205753.75425193188
A24681,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,0,12386.516442207567,-212090.71334596476
A17174,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-19930.210289662875,-242104.27713735402
A25165,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,0,-1,-1,-17324.127050173207,-237988.45778699152
A18392,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-16261.453356393295,-170527.40680485664
A15433,100,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-20820.053462462507,-91964.05361303015
A14106,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-1,0,0,2,71763.45467234317,-124666.03339518461
A7957,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-2,-2,-2,-27265.518656962802,-249218.6795977516
A21182,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,2,2,2,2,-20694.19382286186,-132100.21319712116
A22515,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-7874.323618292649,279111.1612273269
A15296,100,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,2,2,2,2,-23762.892500656333,-196804.62673512727
A3711,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,53135.71197840553,765980.3933141096
A22235,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,0,0,0,0,-1,1489.501652435626,-132050.39402505863
A23527,300,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0,0,2,-7488.035478896362,306938.7478542526
A5695,500,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-1,-1,-2,-22633.666852458162,-245572.3077315208
A27472,1000,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,-1,0,0,28724.414876523784,260765.23481095032
A128,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,2,0,0,0,0,-17553.813548432427,173058.2317031881
A28085,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,2,0,-10535.187059335582,218239.24919024474
A4561,200,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-16442.90932889484,-17658.856636342873
A25907,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-19697.03057750307,-25077.965676892814
A26742,400,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2,-1,-1,-1,-1,-2,-21188.686848505902,-243462.4544802963
A9674,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,0,-1,-1,-1,10946.398173142345,-182790.9466805406
A13392,100,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-23477.052762485062,-183977.16197873422
A25716,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,56498.91853529667,59279.12426820584
A21132,500,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,10447.527072446206,763981.3414957363
A2818,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-20694.96897097837,-242458.88214845528
A27024,100,38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-16306.200409974086,-213422.87081457468
A28020,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,-2,-2,-21783.059969039652,-185955.27540298045
A18254,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,62508.44727835566,-169232.09209259506
A13155,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-1,0,0,17632.862528490605,-186471.90391864243
A1584,200,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-13825.453131420403,139699.7872328633
A4699,400,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-247466.71176222354
A534,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,8392.577194169018,670829.4629720579
A2862,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,6,5,4,3,2,-27304.471178938442,-207564.2629480722
A2801,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-23613.42543979639,-246024.1219405532
A19738,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,2,0,0,0,0,-21561.18316334488,-52772.05200583984
A24804,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,2,-1,-1,-1,-1,-5022.009236836308,-218176.8014003109
A7050,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-10785.750986414872,-229301.32432361873
A23907,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-22635.4133327011,-167722.61101710287
A5432,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-1769.3207790716035,330069.3102393081
A1651,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-26408.607410758887,-249389.46441156257
A12811,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,3,2,2,2,2,-21020.802316520312,-89602.10482839911
A29745,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,3,4,4,4,3,-23385.112786500737,-139712.94961271257
A3062,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,45583.23244933452,1522340.9991165895
A376,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-1,0,0,0,-2,-2,-19579.164943726508,-218305.88107757687
A6530,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-22117.50554480932,-150005.40500270633
A25521,500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A23042,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A24077,1000,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,0,-5509.880225432787,-230760.17772086756
A2726,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,8056.634717062354,-36208.84849496244
A7947,100,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,7,6,5,4,3,2,-27051.071081943555,-129688.48706961711
A17383,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,7809.648615376894,912029.6766210925
A17451,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-9547.805113065826,150908.2536326695
A26541,400,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,2,0,0,0,0,-16691.73074422302,107888.38542353723
A19038,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,-2,-2,-2,-2,-27907.929141885033,-247918.20283170597
A5933,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,3,3,2,0,-3564.4754839483267,403272.30075809854
A22458,200,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-16696.80952822278,-63361.298964482
A6295,1500,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,55559.2464119349,-158692.49705381118
A19029,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,20344.03227787279,1003040.0635480699
A25652,500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-8727.33831083898,-186697.04366251384
A8892,1500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-247831.0493317262
A3863,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,2,0,-18125.28650515491,-73134.86706454221
A19047,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-10198.273967255554,77986.41110084356
A26392,1500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,-1,0,-1,-1,-1,68353.143632986,-54314.242234849626
A12088,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A10223,200,24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-4282.953921735465,182722.28692295263
A860,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-2,-1,-1,-1,-1,-24111.996320833503,-245925.74350689066
A5264,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,-1,2677.9673845902207,-95207.10537353715
A17056,200,24,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,2,2,-14818.08763371512,-7836.104854040832
A13374,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,2,-22555.62081373994,-85339.98718443183
A19937,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,2,0,0,2,20724.931407089567,841689.6112152252
A9863,400,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,2,0,0,0,-18293.519174468132,-34697.681502659485
A22960,500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-6497.427638806905,260846.65855434767
A7665,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-230362.61276878955
A8977,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,2,-1,-1,-1,-10629.768035871044,-227912.3174582381
A5408,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,-1,-1,7388.215863405814,712429.0926300014
A12403,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-23103.533469413993,-140391.99691951487
A15194,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,2,2,2,2,2,-5386.521023720204,372211.362195341
A14270,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,-1,-11630.554949853255,36072.40450822712
A865,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,2,0,0,0,-22957.423755646552,-230205.83335585264
A29101,1000,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-23961.04228667155,-245409.43409591162
A28230,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,165899.71958411863,703397.1259678603
A3009,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-252120.38228897002
A29925,200,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-20969.943437771064,-31983.759928491643
A23193,400,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-21175.43845443912,-132256.124889473
A6015,200,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,2,0,0,2,-18387.828347338207,-60766.87490528882
